warehouse_code,name,location,city,country,manager,phone,email,capacity,current_stock,type,status,notes
WH-0835,Warehouse_0835,Loc_WH-0835_CanTho,CanTho,Vietnam,Manager_0035,0600000835,warehouse0835@example.com,1301,191,distribution,active,demo_data
WH-0836,Warehouse_0836,Loc_WH-0836_Hue,Hue,Vietnam,Manager_0036,0600000836,warehouse0836@example.com,10475,2658,retail,inactive,demo_data
WH-0837,Warehouse_0837,Loc_WH-0837_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000837,warehouse0837@example.com,11700,1129,main,maintenance,demo_data
WH-0838,Warehouse_0838,Loc_WH-0838_VungTau,VungTau,Vietnam,Manager_0038,0600000838,warehouse0838@example.com,1485,280,regional,active,demo_data
WH-0839,Warehouse_0839,Loc_WH-0839_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000839,warehouse0839@example.com,19554,14073,distribution,inactive,demo_data
WH-0840,Warehouse_0840,Loc_WH-0840_BacNinh,BacNinh,Vietnam,Manager_0040,0600000840,warehouse0840@example.com,19916,8649,retail,maintenance,demo_data
WH-0841,Warehouse_0841,Loc_WH-0841_HaNoi,HaNoi,Vietnam,Manager_0001,0600000841,warehouse0841@example.com,18369,377,main,active,demo_data
WH-0842,Warehouse_0842,Loc_WH-0842_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000842,warehouse0842@example.com,13448,10582,regional,inactive,demo_data
WH-0843,Warehouse_0843,Loc_WH-0843_DaNang,DaNang,Vietnam,Manager_0003,0600000843,warehouse0843@example.com,9499,4911,distribution,maintenance,demo_data
WH-0844,Warehouse_0844,Loc_WH-0844_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000844,warehouse0844@example.com,4062,931,retail,active,demo_data
WH-0845,Warehouse_0845,Loc_WH-0845_CanTho,CanTho,Vietnam,Manager_0005,0600000845,warehouse0845@example.com,2671,33,main,inactive,demo_data
WH-0846,Warehouse_0846,Loc_WH-0846_Hue,Hue,Vietnam,Manager_0006,0600000846,warehouse0846@example.com,9296,1604,regional,maintenance,demo_data
WH-0847,Warehouse_0847,Loc_WH-0847_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000847,warehouse0847@example.com,13053,7241,distribution,active,demo_data
WH-0848,Warehouse_0848,Loc_WH-0848_VungTau,VungTau,Vietnam,Manager_0008,0600000848,warehouse0848@example.com,12535,9800,retail,inactive,demo_data
WH-0849,Warehouse_0849,Loc_WH-0849_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000849,warehouse0849@example.com,677,568,main,maintenance,demo_data
WH-0850,Warehouse_0850,Loc_WH-0850_BacNinh,BacNinh,Vietnam,Manager_0010,0600000850,warehouse0850@example.com,5922,1855,regional,active,demo_data
WH-0851,Warehouse_0851,Loc_WH-0851_HaNoi,HaNoi,Vietnam,Manager_0011,0600000851,warehouse0851@example.com,15406,9421,distribution,inactive,demo_data
WH-0852,Warehouse_0852,Loc_WH-0852_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000852,warehouse0852@example.com,14585,2873,retail,maintenance,demo_data
WH-0853,Warehouse_0853,Loc_WH-0853_DaNang,DaNang,Vietnam,Manager_0013,0600000853,warehouse0853@example.com,11447,1522,main,active,demo_data
WH-0854,Warehouse_0854,Loc_WH-0854_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000854,warehouse0854@example.com,10869,2847,regional,inactive,demo_data
WH-0855,Warehouse_0855,Loc_WH-0855_CanTho,CanTho,Vietnam,Manager_0015,0600000855,warehouse0855@example.com,19733,13864,distribution,maintenance,demo_data
WH-0856,Warehouse_0856,Loc_WH-0856_Hue,Hue,Vietnam,Manager_0016,0600000856,warehouse0856@example.com,4044,3514,retail,active,demo_data
WH-0857,Warehouse_0857,Loc_WH-0857_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000857,warehouse0857@example.com,15909,14794,main,inactive,demo_data
WH-0858,Warehouse_0858,Loc_WH-0858_VungTau,VungTau,Vietnam,Manager_0018,0600000858,warehouse0858@example.com,18982,13872,regional,maintenance,demo_data
WH-0859,Warehouse_0859,Loc_WH-0859_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000859,warehouse0859@example.com,13209,7988,distribution,active,demo_data
WH-0860,Warehouse_0860,Loc_WH-0860_BacNinh,BacNinh,Vietnam,Manager_0020,0600000860,warehouse0860@example.com,11114,9408,retail,inactive,demo_data
WH-0861,Warehouse_0861,Loc_WH-0861_HaNoi,HaNoi,Vietnam,Manager_0021,0600000861,warehouse0861@example.com,10998,2536,main,maintenance,demo_data
WH-0862,Warehouse_0862,Loc_WH-0862_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000862,warehouse0862@example.com,16453,3007,regional,active,demo_data
WH-0863,Warehouse_0863,Loc_WH-0863_DaNang,DaNang,Vietnam,Manager_0023,0600000863,warehouse0863@example.com,15604,4067,distribution,inactive,demo_data
WH-0864,Warehouse_0864,Loc_WH-0864_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000864,warehouse0864@example.com,4458,3052,retail,maintenance,demo_data
WH-0865,Warehouse_0865,Loc_WH-0865_CanTho,CanTho,Vietnam,Manager_0025,0600000865,warehouse0865@example.com,12875,8111,main,active,demo_data
WH-0866,Warehouse_0866,Loc_WH-0866_Hue,Hue,Vietnam,Manager_0026,0600000866,warehouse0866@example.com,11621,10706,regional,inactive,demo_data
WH-0867,Warehouse_0867,Loc_WH-0867_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000867,warehouse0867@example.com,17251,10945,distribution,maintenance,demo_data
WH-0868,Warehouse_0868,Loc_WH-0868_VungTau,VungTau,Vietnam,Manager_0028,0600000868,warehouse0868@example.com,15456,2169,retail,active,demo_data
WH-0869,Warehouse_0869,Loc_WH-0869_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000869,warehouse0869@example.com,18855,1398,main,inactive,demo_data
WH-0870,Warehouse_0870,Loc_WH-0870_BacNinh,BacNinh,Vietnam,Manager_0030,0600000870,warehouse0870@example.com,16204,2737,regional,maintenance,demo_data
WH-0871,Warehouse_0871,Loc_WH-0871_HaNoi,HaNoi,Vietnam,Manager_0031,0600000871,warehouse0871@example.com,3011,2753,distribution,active,demo_data
WH-0872,Warehouse_0872,Loc_WH-0872_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000872,warehouse0872@example.com,12772,9495,retail,inactive,demo_data
WH-0873,Warehouse_0873,Loc_WH-0873_DaNang,DaNang,Vietnam,Manager_0033,0600000873,warehouse0873@example.com,5473,395,main,maintenance,demo_data
WH-0874,Warehouse_0874,Loc_WH-0874_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000874,warehouse0874@example.com,18045,6542,regional,active,demo_data
WH-0875,Warehouse_0875,Loc_WH-0875_CanTho,CanTho,Vietnam,Manager_0035,0600000875,warehouse0875@example.com,5675,4888,distribution,inactive,demo_data
WH-0876,Warehouse_0876,Loc_WH-0876_Hue,Hue,Vietnam,Manager_0036,0600000876,warehouse0876@example.com,12349,283,retail,maintenance,demo_data
WH-0877,Warehouse_0877,Loc_WH-0877_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000877,warehouse0877@example.com,19096,17242,main,active,demo_data
WH-0878,Warehouse_0878,Loc_WH-0878_VungTau,VungTau,Vietnam,Manager_0038,0600000878,warehouse0878@example.com,15197,11763,regional,inactive,demo_data
WH-0879,Warehouse_0879,Loc_WH-0879_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000879,warehouse0879@example.com,676,585,distribution,maintenance,demo_data
WH-0880,Warehouse_0880,Loc_WH-0880_BacNinh,BacNinh,Vietnam,Manager_0040,0600000880,warehouse0880@example.com,19437,15795,retail,active,demo_data
WH-0881,Warehouse_0881,Loc_WH-0881_HaNoi,HaNoi,Vietnam,Manager_0001,0600000881,warehouse0881@example.com,6864,2158,main,inactive,demo_data
WH-0882,Warehouse_0882,Loc_WH-0882_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000882,warehouse0882@example.com,19823,8266,regional,maintenance,demo_data
WH-0883,Warehouse_0883,Loc_WH-0883_DaNang,DaNang,Vietnam,Manager_0003,0600000883,warehouse0883@example.com,6256,1795,distribution,active,demo_data
WH-0884,Warehouse_0884,Loc_WH-0884_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000884,warehouse0884@example.com,9307,6527,retail,inactive,demo_data
WH-0885,Warehouse_0885,Loc_WH-0885_CanTho,CanTho,Vietnam,Manager_0005,0600000885,warehouse0885@example.com,15870,2808,main,maintenance,demo_data
WH-0886,Warehouse_0886,Loc_WH-0886_Hue,Hue,Vietnam,Manager_0006,0600000886,warehouse0886@example.com,10323,5806,regional,active,demo_data
WH-0887,Warehouse_0887,Loc_WH-0887_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000887,warehouse0887@example.com,12006,1067,distribution,inactive,demo_data
WH-0888,Warehouse_0888,Loc_WH-0888_VungTau,VungTau,Vietnam,Manager_0008,0600000888,warehouse0888@example.com,4367,3820,retail,maintenance,demo_data
WH-0889,Warehouse_0889,Loc_WH-0889_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000889,warehouse0889@example.com,14525,1007,main,active,demo_data
WH-0890,Warehouse_0890,Loc_WH-0890_BacNinh,BacNinh,Vietnam,Manager_0010,0600000890,warehouse0890@example.com,1569,1078,regional,inactive,demo_data
WH-0891,Warehouse_0891,Loc_WH-0891_HaNoi,HaNoi,Vietnam,Manager_0011,0600000891,warehouse0891@example.com,3911,495,distribution,maintenance,demo_data
WH-0892,Warehouse_0892,Loc_WH-0892_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000892,warehouse0892@example.com,8036,1756,retail,active,demo_data
WH-0893,Warehouse_0893,Loc_WH-0893_DaNang,DaNang,Vietnam,Manager_0013,0600000893,warehouse0893@example.com,7887,5409,main,inactive,demo_data
WH-0894,Warehouse_0894,Loc_WH-0894_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000894,warehouse0894@example.com,17875,15862,regional,maintenance,demo_data
WH-0895,Warehouse_0895,Loc_WH-0895_CanTho,CanTho,Vietnam,Manager_0015,0600000895,warehouse0895@example.com,3616,2087,distribution,active,demo_data
WH-0896,Warehouse_0896,Loc_WH-0896_Hue,Hue,Vietnam,Manager_0016,0600000896,warehouse0896@example.com,6087,2187,retail,inactive,demo_data
WH-0897,Warehouse_0897,Loc_WH-0897_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000897,warehouse0897@example.com,16420,59,main,maintenance,demo_data
WH-0898,Warehouse_0898,Loc_WH-0898_VungTau,VungTau,Vietnam,Manager_0018,0600000898,warehouse0898@example.com,2535,1707,regional,active,demo_data
WH-0899,Warehouse_0899,Loc_WH-0899_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000899,warehouse0899@example.com,19545,5799,distribution,inactive,demo_data
WH-0900,Warehouse_0900,Loc_WH-0900_BacNinh,BacNinh,Vietnam,Manager_0020,0600000900,warehouse0900@example.com,15336,1236,retail,maintenance,demo_data
WH-0901,Warehouse_0901,Loc_WH-0901_HaNoi,HaNoi,Vietnam,Manager_0021,0600000901,warehouse0901@example.com,17292,14382,main,active,demo_data
WH-0902,Warehouse_0902,Loc_WH-0902_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000902,warehouse0902@example.com,3370,272,regional,inactive,demo_data
WH-0903,Warehouse_0903,Loc_WH-0903_DaNang,DaNang,Vietnam,Manager_0023,0600000903,warehouse0903@example.com,19754,12976,distribution,maintenance,demo_data
WH-0904,Warehouse_0904,Loc_WH-0904_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000904,warehouse0904@example.com,11201,2190,retail,active,demo_data
WH-0905,Warehouse_0905,Loc_WH-0905_CanTho,CanTho,Vietnam,Manager_0025,0600000905,warehouse0905@example.com,2183,323,main,inactive,demo_data
WH-0906,Warehouse_0906,Loc_WH-0906_Hue,Hue,Vietnam,Manager_0026,0600000906,warehouse0906@example.com,5742,3773,regional,maintenance,demo_data
WH-0907,Warehouse_0907,Loc_WH-0907_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000907,warehouse0907@example.com,5390,5300,distribution,active,demo_data
WH-0908,Warehouse_0908,Loc_WH-0908_VungTau,VungTau,Vietnam,Manager_0028,0600000908,warehouse0908@example.com,19619,19548,retail,inactive,demo_data
WH-0909,Warehouse_0909,Loc_WH-0909_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000909,warehouse0909@example.com,8244,8147,main,maintenance,demo_data
WH-0910,Warehouse_0910,Loc_WH-0910_BacNinh,BacNinh,Vietnam,Manager_0030,0600000910,warehouse0910@example.com,3383,179,regional,active,demo_data
WH-0911,Warehouse_0911,Loc_WH-0911_HaNoi,HaNoi,Vietnam,Manager_0031,0600000911,warehouse0911@example.com,1175,962,distribution,inactive,demo_data
WH-0912,Warehouse_0912,Loc_WH-0912_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000912,warehouse0912@example.com,5719,4339,retail,maintenance,demo_data
WH-0913,Warehouse_0913,Loc_WH-0913_DaNang,DaNang,Vietnam,Manager_0033,0600000913,warehouse0913@example.com,12872,407,main,active,demo_data
WH-0914,Warehouse_0914,Loc_WH-0914_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000914,warehouse0914@example.com,18138,11888,regional,inactive,demo_data
WH-0915,Warehouse_0915,Loc_WH-0915_CanTho,CanTho,Vietnam,Manager_0035,0600000915,warehouse0915@example.com,1453,28,distribution,maintenance,demo_data
WH-0916,Warehouse_0916,Loc_WH-0916_Hue,Hue,Vietnam,Manager_0036,0600000916,warehouse0916@example.com,8916,6144,retail,active,demo_data
WH-0917,Warehouse_0917,Loc_WH-0917_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000917,warehouse0917@example.com,7586,4590,main,inactive,demo_data
WH-0918,Warehouse_0918,Loc_WH-0918_VungTau,VungTau,Vietnam,Manager_0038,0600000918,warehouse0918@example.com,14999,4864,regional,maintenance,demo_data
WH-0919,Warehouse_0919,Loc_WH-0919_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000919,warehouse0919@example.com,12689,805,distribution,active,demo_data
WH-0920,Warehouse_0920,Loc_WH-0920_BacNinh,BacNinh,Vietnam,Manager_0040,0600000920,warehouse0920@example.com,6123,5714,retail,inactive,demo_data
WH-0921,Warehouse_0921,Loc_WH-0921_HaNoi,HaNoi,Vietnam,Manager_0001,0600000921,warehouse0921@example.com,14099,4525,main,maintenance,demo_data
WH-0922,Warehouse_0922,Loc_WH-0922_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000922,warehouse0922@example.com,13701,629,regional,active,demo_data
WH-0923,Warehouse_0923,Loc_WH-0923_DaNang,DaNang,Vietnam,Manager_0003,0600000923,warehouse0923@example.com,5382,761,distribution,inactive,demo_data
WH-0924,Warehouse_0924,Loc_WH-0924_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000924,warehouse0924@example.com,1913,143,retail,maintenance,demo_data
WH-0925,Warehouse_0925,Loc_WH-0925_CanTho,CanTho,Vietnam,Manager_0005,0600000925,warehouse0925@example.com,8265,7579,main,active,demo_data
WH-0926,Warehouse_0926,Loc_WH-0926_Hue,Hue,Vietnam,Manager_0006,0600000926,warehouse0926@example.com,11514,5998,regional,inactive,demo_data
WH-0927,Warehouse_0927,Loc_WH-0927_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000927,warehouse0927@example.com,4571,57,distribution,maintenance,demo_data
WH-0928,Warehouse_0928,Loc_WH-0928_VungTau,VungTau,Vietnam,Manager_0008,0600000928,warehouse0928@example.com,11838,4727,retail,active,demo_data
WH-0929,Warehouse_0929,Loc_WH-0929_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000929,warehouse0929@example.com,5737,2954,main,inactive,demo_data
WH-0930,Warehouse_0930,Loc_WH-0930_BacNinh,BacNinh,Vietnam,Manager_0010,0600000930,warehouse0930@example.com,846,225,regional,maintenance,demo_data
WH-0931,Warehouse_0931,Loc_WH-0931_HaNoi,HaNoi,Vietnam,Manager_0011,0600000931,warehouse0931@example.com,6320,1592,distribution,active,demo_data
WH-0932,Warehouse_0932,Loc_WH-0932_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000932,warehouse0932@example.com,16628,10071,retail,inactive,demo_data
WH-0933,Warehouse_0933,Loc_WH-0933_DaNang,DaNang,Vietnam,Manager_0013,0600000933,warehouse0933@example.com,13288,3850,main,maintenance,demo_data
WH-0934,Warehouse_0934,Loc_WH-0934_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000934,warehouse0934@example.com,8027,88,regional,active,demo_data
WH-0935,Warehouse_0935,Loc_WH-0935_CanTho,CanTho,Vietnam,Manager_0015,0600000935,warehouse0935@example.com,16495,10646,distribution,inactive,demo_data
WH-0936,Warehouse_0936,Loc_WH-0936_Hue,Hue,Vietnam,Manager_0016,0600000936,warehouse0936@example.com,8274,1649,retail,maintenance,demo_data
WH-0937,Warehouse_0937,Loc_WH-0937_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000937,warehouse0937@example.com,19661,9635,main,active,demo_data
WH-0938,Warehouse_0938,Loc_WH-0938_VungTau,VungTau,Vietnam,Manager_0018,0600000938,warehouse0938@example.com,5172,43,regional,inactive,demo_data
WH-0939,Warehouse_0939,Loc_WH-0939_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000939,warehouse0939@example.com,17614,9283,distribution,maintenance,demo_data
WH-0940,Warehouse_0940,Loc_WH-0940_BacNinh,BacNinh,Vietnam,Manager_0020,0600000940,warehouse0940@example.com,6587,6398,retail,active,demo_data
WH-0941,Warehouse_0941,Loc_WH-0941_HaNoi,HaNoi,Vietnam,Manager_0021,0600000941,warehouse0941@example.com,3644,2039,main,inactive,demo_data
WH-0942,Warehouse_0942,Loc_WH-0942_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000942,warehouse0942@example.com,11465,7095,regional,maintenance,demo_data
WH-0943,Warehouse_0943,Loc_WH-0943_DaNang,DaNang,Vietnam,Manager_0023,0600000943,warehouse0943@example.com,17889,15373,distribution,active,demo_data
WH-0944,Warehouse_0944,Loc_WH-0944_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000944,warehouse0944@example.com,10325,825,retail,inactive,demo_data
WH-0945,Warehouse_0945,Loc_WH-0945_CanTho,CanTho,Vietnam,Manager_0025,0600000945,warehouse0945@example.com,12103,3137,main,maintenance,demo_data
WH-0946,Warehouse_0946,Loc_WH-0946_Hue,Hue,Vietnam,Manager_0026,0600000946,warehouse0946@example.com,14192,106,regional,active,demo_data
WH-0947,Warehouse_0947,Loc_WH-0947_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000947,warehouse0947@example.com,19615,14684,distribution,inactive,demo_data
WH-0948,Warehouse_0948,Loc_WH-0948_VungTau,VungTau,Vietnam,Manager_0028,0600000948,warehouse0948@example.com,12393,12145,retail,maintenance,demo_data
WH-0949,Warehouse_0949,Loc_WH-0949_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000949,warehouse0949@example.com,5078,1880,main,active,demo_data
WH-0950,Warehouse_0950,Loc_WH-0950_BacNinh,BacNinh,Vietnam,Manager_0030,0600000950,warehouse0950@example.com,4417,2856,regional,inactive,demo_data
WH-0951,Warehouse_0951,Loc_WH-0951_HaNoi,HaNoi,Vietnam,Manager_0031,0600000951,warehouse0951@example.com,7863,5331,distribution,maintenance,demo_data
WH-0952,Warehouse_0952,Loc_WH-0952_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000952,warehouse0952@example.com,8725,6319,retail,active,demo_data
WH-0953,Warehouse_0953,Loc_WH-0953_DaNang,DaNang,Vietnam,Manager_0033,0600000953,warehouse0953@example.com,8852,8829,main,inactive,demo_data
WH-0954,Warehouse_0954,Loc_WH-0954_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000954,warehouse0954@example.com,9511,3021,regional,maintenance,demo_data
WH-0955,Warehouse_0955,Loc_WH-0955_CanTho,CanTho,Vietnam,Manager_0035,0600000955,warehouse0955@example.com,17068,9786,distribution,active,demo_data
WH-0956,Warehouse_0956,Loc_WH-0956_Hue,Hue,Vietnam,Manager_0036,0600000956,warehouse0956@example.com,1682,1560,retail,inactive,demo_data
WH-0957,Warehouse_0957,Loc_WH-0957_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000957,warehouse0957@example.com,12912,5163,main,maintenance,demo_data
WH-0958,Warehouse_0958,Loc_WH-0958_VungTau,VungTau,Vietnam,Manager_0038,0600000958,warehouse0958@example.com,12905,3192,regional,active,demo_data
WH-0959,Warehouse_0959,Loc_WH-0959_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000959,warehouse0959@example.com,7245,5367,distribution,inactive,demo_data
WH-0960,Warehouse_0960,Loc_WH-0960_BacNinh,BacNinh,Vietnam,Manager_0040,0600000960,warehouse0960@example.com,16659,2482,retail,maintenance,demo_data
WH-0961,Warehouse_0961,Loc_WH-0961_HaNoi,HaNoi,Vietnam,Manager_0001,0600000961,warehouse0961@example.com,13209,9683,main,active,demo_data
WH-0962,Warehouse_0962,Loc_WH-0962_HoChiMinh,HoChiMinh,Vietnam,Manager_0002,0600000962,warehouse0962@example.com,8056,1334,regional,inactive,demo_data
WH-0963,Warehouse_0963,Loc_WH-0963_DaNang,DaNang,Vietnam,Manager_0003,0600000963,warehouse0963@example.com,3913,209,distribution,maintenance,demo_data
WH-0964,Warehouse_0964,Loc_WH-0964_HaiPhong,HaiPhong,Vietnam,Manager_0004,0600000964,warehouse0964@example.com,11364,3961,retail,active,demo_data
WH-0965,Warehouse_0965,Loc_WH-0965_CanTho,CanTho,Vietnam,Manager_0005,0600000965,warehouse0965@example.com,16236,8863,main,inactive,demo_data
WH-0966,Warehouse_0966,Loc_WH-0966_Hue,Hue,Vietnam,Manager_0006,0600000966,warehouse0966@example.com,2954,2516,regional,maintenance,demo_data
WH-0967,Warehouse_0967,Loc_WH-0967_NhaTrang,NhaTrang,Vietnam,Manager_0007,0600000967,warehouse0967@example.com,17846,15081,distribution,active,demo_data
WH-0968,Warehouse_0968,Loc_WH-0968_VungTau,VungTau,Vietnam,Manager_0008,0600000968,warehouse0968@example.com,6259,3661,retail,inactive,demo_data
WH-0969,Warehouse_0969,Loc_WH-0969_BinhDuong,BinhDuong,Vietnam,Manager_0009,0600000969,warehouse0969@example.com,18694,8317,main,maintenance,demo_data
WH-0970,Warehouse_0970,Loc_WH-0970_BacNinh,BacNinh,Vietnam,Manager_0010,0600000970,warehouse0970@example.com,19557,15255,regional,active,demo_data
WH-0971,Warehouse_0971,Loc_WH-0971_HaNoi,HaNoi,Vietnam,Manager_0011,0600000971,warehouse0971@example.com,643,356,distribution,inactive,demo_data
WH-0972,Warehouse_0972,Loc_WH-0972_HoChiMinh,HoChiMinh,Vietnam,Manager_0012,0600000972,warehouse0972@example.com,9421,8223,retail,maintenance,demo_data
WH-0973,Warehouse_0973,Loc_WH-0973_DaNang,DaNang,Vietnam,Manager_0013,0600000973,warehouse0973@example.com,10041,874,main,active,demo_data
WH-0974,Warehouse_0974,Loc_WH-0974_HaiPhong,HaiPhong,Vietnam,Manager_0014,0600000974,warehouse0974@example.com,4487,541,regional,inactive,demo_data
WH-0975,Warehouse_0975,Loc_WH-0975_CanTho,CanTho,Vietnam,Manager_0015,0600000975,warehouse0975@example.com,6227,3132,distribution,maintenance,demo_data
WH-0976,Warehouse_0976,Loc_WH-0976_Hue,Hue,Vietnam,Manager_0016,0600000976,warehouse0976@example.com,16159,1286,retail,active,demo_data
WH-0977,Warehouse_0977,Loc_WH-0977_NhaTrang,NhaTrang,Vietnam,Manager_0017,0600000977,warehouse0977@example.com,6890,6469,main,inactive,demo_data
WH-0978,Warehouse_0978,Loc_WH-0978_VungTau,VungTau,Vietnam,Manager_0018,0600000978,warehouse0978@example.com,11006,10867,regional,maintenance,demo_data
WH-0979,Warehouse_0979,Loc_WH-0979_BinhDuong,BinhDuong,Vietnam,Manager_0019,0600000979,warehouse0979@example.com,4944,1711,distribution,active,demo_data
WH-0980,Warehouse_0980,Loc_WH-0980_BacNinh,BacNinh,Vietnam,Manager_0020,0600000980,warehouse0980@example.com,2441,1569,retail,inactive,demo_data
WH-0981,Warehouse_0981,Loc_WH-0981_HaNoi,HaNoi,Vietnam,Manager_0021,0600000981,warehouse0981@example.com,9671,8795,main,maintenance,demo_data
WH-0982,Warehouse_0982,Loc_WH-0982_HoChiMinh,HoChiMinh,Vietnam,Manager_0022,0600000982,warehouse0982@example.com,9398,3285,regional,active,demo_data
WH-0983,Warehouse_0983,Loc_WH-0983_DaNang,DaNang,Vietnam,Manager_0023,0600000983,warehouse0983@example.com,9483,5882,distribution,inactive,demo_data
WH-0984,Warehouse_0984,Loc_WH-0984_HaiPhong,HaiPhong,Vietnam,Manager_0024,0600000984,warehouse0984@example.com,11045,10585,retail,maintenance,demo_data
WH-0985,Warehouse_0985,Loc_WH-0985_CanTho,CanTho,Vietnam,Manager_0025,0600000985,warehouse0985@example.com,15021,4430,main,active,demo_data
WH-0986,Warehouse_0986,Loc_WH-0986_Hue,Hue,Vietnam,Manager_0026,0600000986,warehouse0986@example.com,1168,764,regional,inactive,demo_data
WH-0987,Warehouse_0987,Loc_WH-0987_NhaTrang,NhaTrang,Vietnam,Manager_0027,0600000987,warehouse0987@example.com,771,564,distribution,maintenance,demo_data
WH-0988,Warehouse_0988,Loc_WH-0988_VungTau,VungTau,Vietnam,Manager_0028,0600000988,warehouse0988@example.com,18688,3299,retail,active,demo_data
WH-0989,Warehouse_0989,Loc_WH-0989_BinhDuong,BinhDuong,Vietnam,Manager_0029,0600000989,warehouse0989@example.com,10729,2644,main,inactive,demo_data
WH-0990,Warehouse_0990,Loc_WH-0990_BacNinh,BacNinh,Vietnam,Manager_0030,0600000990,warehouse0990@example.com,13317,6776,regional,maintenance,demo_data
WH-0991,Warehouse_0991,Loc_WH-0991_HaNoi,HaNoi,Vietnam,Manager_0031,0600000991,warehouse0991@example.com,11719,17,distribution,active,demo_data
WH-0992,Warehouse_0992,Loc_WH-0992_HoChiMinh,HoChiMinh,Vietnam,Manager_0032,0600000992,warehouse0992@example.com,9510,8662,retail,inactive,demo_data
WH-0993,Warehouse_0993,Loc_WH-0993_DaNang,DaNang,Vietnam,Manager_0033,0600000993,warehouse0993@example.com,10108,5135,main,maintenance,demo_data
WH-0994,Warehouse_0994,Loc_WH-0994_HaiPhong,HaiPhong,Vietnam,Manager_0034,0600000994,warehouse0994@example.com,18547,12559,regional,active,demo_data
WH-0995,Warehouse_0995,Loc_WH-0995_CanTho,CanTho,Vietnam,Manager_0035,0600000995,warehouse0995@example.com,6893,3835,distribution,inactive,demo_data
WH-0996,Warehouse_0996,Loc_WH-0996_Hue,Hue,Vietnam,Manager_0036,0600000996,warehouse0996@example.com,13356,6716,retail,maintenance,demo_data
WH-0997,Warehouse_0997,Loc_WH-0997_NhaTrang,NhaTrang,Vietnam,Manager_0037,0600000997,warehouse0997@example.com,15690,15667,main,active,demo_data
WH-0998,Warehouse_0998,Loc_WH-0998_VungTau,VungTau,Vietnam,Manager_0038,0600000998,warehouse0998@example.com,8385,7176,regional,inactive,demo_data
WH-0999,Warehouse_0999,Loc_WH-0999_BinhDuong,BinhDuong,Vietnam,Manager_0039,0600000999,warehouse0999@example.com,5065,3144,distribution,maintenance,demo_data
WH-1000,Warehouse_1000,Loc_WH-1000_BacNinh,BacNinh,Vietnam,Manager_0040,0600001000,warehouse1000@example.com,12155,4987,retail,active,demo_data
